,node1Name,node2Name,NodeType1,NodeType2,pcor,pval,qval,prob
8518,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,0.0478511532108787,2.05453936024114e-05,0.000534968904985534,0.995435351899008
8521,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,-0.0478438942149477,2.06049168511857e-05,0.000536336685571819,0.995435351899008
8553,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.0477913386525812,2.10407914362776e-05,0.000546324392765702,0.995435351899008
8424,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,-0.0481164233788801,1.84791155319886e-05,0.000486972797063691,0.99554652068009
8433,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0480922794549696,1.86586669863598e-05,0.000491182582923502,0.99554652068009
8381,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0482443784943334,1.75546935174964e-05,0.000465200681506656,0.995689940776227
8359,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0483030249305442,1.71458785516165e-05,0.000455524101061115,0.995784381088142
8131,CMAP.up.23_valproicacid_1.00e-03_MCF7_up,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.048947268538299,1.32126875072025e-05,0.000360558007338216,0.996058428712889
8154,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0488930664492288,1.35072036022699e-05,0.000367844942796472,0.996058428712889
8191,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0487813847876265,1.41339057528889e-05,0.000383252577982048,0.996058428712889
8192,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,-0.0487646404301356,1.42302241568082e-05,0.000385608820312253,0.996058428712889
8201,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0487261683478142,1.44539033080093e-05,0.000391068676139115,0.996058428712889
8208,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0487058576151843,1.45733392817871e-05,0.00039397716618475,0.996058428712889
8262,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0485371629988316,1.56023536137528e-05,0.000418839596595305,0.996058428712889
8326,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,-0.0483851787669803,1.65884239478054e-05,0.000442339648209927,0.996058428712889
7936,CMAP.up.337_felodipine_1.00e-05_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,-0.0495680766037052,1.02479105634767e-05,0.00028669473931349,0.99682425553786
7939,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0495486804027804,1.03300543856655e-05,0.000288783817135313,0.99682425553786
7944,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.049535483628087,1.03863023235284e-05,0.000290212570213137,0.99682425553786
7964,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0494821137464239,1.06167749147623e-05,0.000296052062578928,0.99682425553786
8054,CMAP.up.4_metformin_1.00e-03_MCF7_up,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0491903859303945,1.1965387316959e-05,0.000329753666643203,0.99682425553786
8077,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.049124075742232,1.22939667386301e-05,0.000337845642734131,0.99682425553786
7901,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0496818112024829,9.77864915285842e-06,0.000274738952709501,0.997036300603311
7806,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0500055702426674,8.55256304244101e-06,0.000243324472653419,0.997362388449286
7829,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.333_diclofenac_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0499267176300608,8.83688009745143e-06,0.000250644757152549,0.997362388449286
7831,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,0.0499203745997908,8.8601392955745e-06,0.000251241629323957,0.997362388449286
7867,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0498174980397822,9.24564218651724e-06,0.000261091021379609,0.997362388449286
7791,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0500590497803311,8.36473046561537e-06,0.000238487087708694,0.997751223122423
7760,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0501474537376221,8.06285023768893e-06,0.0002307697788597,0.997809960189927
7765,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0501356051256034,8.10269777362649e-06,0.000231789562386972,0.997809960189927
7491,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0509420388304634,5.77883625729747e-06,0.000171265732374384,0.998098146997021
7660,Pathway.{ASH2L391} (Static Module),Pathway.{SHH13} (Static Module),Pathway,Pathway,-0.0504186132884474,7.20049425240177e-06,0.000208773872405466,0.998098146997021
7696,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,-0.0503124035590951,7.52720248131666e-06,0.00021716492547382,0.998098146997021
7701,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0502811684029147,7.62594970504793e-06,0.000219684768341619,0.998098146997021
7486,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.327_arachidonyltrifluoromethane_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0509771528691759,5.69376624026674e-06,0.000168968957951063,0.998359984459052
7449,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0510592811021024,5.49945062244817e-06,0.000163783671467399,0.99838268494363
7455,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.051049985248781,5.52112185880915e-06,0.000164363489198582,0.99838268494363
7323,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.0515038970255115,4.55290925827079e-06,0.000138069381782506,0.998494559269679
7336,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,-0.0514641298169082,4.63076519974237e-06,0.00014021050853607,0.998494559269679
7340,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0514487413197525,4.66123353048964e-06,0.000141046597798881,0.998494559269679
7362,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0513758796202875,4.80812086589566e-06,0.000145063043903035,0.998494559269679
7365,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0513691202141193,4.82197011919538e-06,0.000145440514461538,0.998494559269679
7372,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.0513443985029992,4.87294815121331e-06,0.000146828151624347,0.998494559269679
7081,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0522885365104261,3.25025187364325e-06,0.000101948244004492,0.998874114978382
7099,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0522112073130918,3.36073128481829e-06,0.000105090116350297,0.998874114978382
7103,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,CMAP.up.262_indometacin_2.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0522063351106654,3.36781140930498e-06,0.000105290807415614,0.998874114978382
7123,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,-0.0521146089002734,3.50380453140176e-06,0.000109130370106191,0.998874114978382
7130,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0520959907548692,3.53204324765599e-06,0.000109924028657814,0.998874114978382
7152,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0520241536267933,3.6430595167225e-06,0.000113032204287396,0.998874114978382
7194,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0518976413367766,3.84675046349869e-06,0.000118685854998434,0.998874114978382
7207,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0518613167541236,3.90722315435355e-06,0.000120352205853928,0.998874114978382
7218,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0518263380027695,3.96631563037708e-06,0.000121975206471795,0.998874114978382
7248,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),Pathway.{MLH120} (Static Module),Pathway,Pathway,-0.0517448855416106,4.10725721167182e-06,0.00012582515910205,0.998874114978382
7001,CMAP.up.325_monorden_1.00e-07_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,-0.0525527056477387,2.89850973667072e-06,9.19827650472633e-05,0.999115485856058
7009,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0525220357357999,2.93739108458979e-06,9.30867910021949e-05,0.999115485856058
7041,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,-0.0524273158011832,3.0606547771761e-06,9.6566588654573e-05,0.999115485856058
7046,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),CMAP_UP,Pathway,-0.052412840222,3.07992419990022e-06,9.71078105636997e-05,0.999115485856058
6745,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,0.0534271769948624,1.97629267617572e-06,6.50144444769132e-05,0.999173648669568
6778,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0532520885116592,2.13480169053426e-06,6.97885586038718e-05,0.999173648669568
6791,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0532287671255463,2.15681434023729e-06,7.04468242897166e-05,0.999173648669568
6815,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,Pathway.{MLH120} (Static Module),CMAP_UP,Pathway,-0.0531578374784771,2.22511112157875e-06,7.24818987201198e-05,0.999173648669568
6856,CMAP.up.165_exemestane_1.00e-08_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,0.0529955647168174,2.38925682571889e-06,7.73285045501691e-05,0.999173648669568
6862,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,0.0529762382725519,2.40956385688662e-06,7.79237666808329e-05,0.999173648669568
6868,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,-0.0529491680385448,2.43828631463217e-06,7.87640974035133e-05,0.999173648669568
6916,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0527707102835588,2.63602559558151e-06,8.44985183060726e-05,0.999173648669568
6936,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.333_diclofenac_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0527227183176081,2.69177424261358e-06,8.60993609455707e-05,0.999173648669568
6938,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0527183554544545,2.69689797471884e-06,8.62461441708817e-05,0.999173648669568
6967,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP.up.333_diclofenac_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0526428986825517,2.78700867895054e-06,8.8818128983268e-05,0.999173648669568
6991,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0525827987769669,2.86083975797879e-06,9.09121668807935e-05,0.999173648669568
6665,CMAP.up.337_felodipine_1.00e-05_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,-0.05376438613656,1.70228185236709e-06,5.66863569045691e-05,0.999276344762407
6667,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,-0.0537551769535088,1.70925457121385e-06,5.69002928530932e-05,0.999276344762407
6684,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0536659738383814,1.77823030833579e-06,5.90092259143764e-05,0.999276344762407
6690,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.053642208558892,1.79705308767097e-06,5.95824173015996e-05,0.999276344762407
6728,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0535321610683314,1.88673776557735e-06,6.22999737218566e-05,0.999276344762407
6608,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0539896699409796,1.53997787211146e-06,5.17233359934836e-05,0.999433525177117
6633,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0539050058039616,1.59914764719105e-06,5.35229029620852e-05,0.999433525177117
6647,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.053871153930205,1.62341224951845e-06,5.42572445789662e-05,0.999433525177117
6532,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0542703962906541,1.3584705180758e-06,4.61511647318075e-05,0.99949062252491
6574,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0541339825047582,1.44393973866563e-06,4.87767556857617e-05,0.99949062252491
6332,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.05504763468034,9.56929308681964e-07,3.35621313606645e-05,0.999600489441511
6369,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,-0.0548489716045364,1.04704975512071e-06,3.64346455819579e-05,0.999600489441511
6405,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0547498000908086,1.09504024115026e-06,3.79459779932041e-05,0.999600489441511
6451,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,-0.0546027326200449,1.17012411093853e-06,4.02854654634201e-05,0.999600489441511
6459,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0545727079635211,1.18605023313734e-06,4.07778101603754e-05,0.999600489441511
6470,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0545401379341631,1.20356224986296e-06,4.13176261328189e-05,0.999600489441511
6322,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0550981885361322,9.35216467157218e-07,3.2863648733404e-05,0.999614062299947
6236,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,0.0554745701699587,7.8782829815438e-07,2.80627962146218e-05,0.999615948452901
6249,CMAP.up.4_metformin_1.00e-03_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,-0.0553542216545113,8.32335639078252e-07,2.95262825956688e-05,0.999615948452901
6256,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0553316876762221,8.40934012202865e-07,2.98076277592906e-05,0.999615948452901
6310,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP.up.327_arachidonyltrifluoromethane_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.055133440666943,9.20357186906529e-07,3.23854544476669e-05,0.999615948452901
6314,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0551269600297135,9.23071709291179e-07,3.24728964292788e-05,0.999615948452901
6170,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0557112442000232,7.06893316548829e-07,2.5440140749155e-05,0.999729186753666
6184,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0556504912160982,7.26869421985299e-07,2.60897947865418e-05,0.999729186753666
6208,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.05556669789135,7.55315584521909e-07,2.70089933248712e-05,0.999729186753666
6221,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,0.0555387740634902,7.65031141769512e-07,2.7321358249457e-05,0.999729186753666
6117,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0559290208447872,6.39542073521682e-07,2.32251263638896e-05,0.999733990173716
6124,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0558996124701639,6.48261991198495e-07,2.35138007793963e-05,0.999733990173716
6070,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0561044555771116,5.89825150498768e-07,2.15683534682634e-05,0.999739811007443
6089,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0560280588035072,6.10999678407609e-07,2.2276357984848e-05,0.999739811007443
6000,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.056354655977783,5.2531584060489e-07,1.94359803218091e-05,0.999814552069528
6012,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0563152319750941,5.35008449542573e-07,1.97563895312614e-05,0.999814552069528
6015,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0563092628957357,5.36490926572597e-07,1.98052868532613e-05,0.999814552069528
5863,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,-0.0568677558762297,4.13622534889413e-07,1.565741851209e-05,0.999822226956949
5897,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0567447950667305,4.38090273613412e-07,1.64976751215841e-05,0.999822226956949
5910,Pathway.{ASH2L391} (Static Module),Pathway.{MLH120} (Static Module),Pathway,Pathway,-0.0566982312244395,4.47715568618889e-07,1.68258389541546e-05,0.999822226956949
5911,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0566959649394685,4.48189204416138e-07,1.68419525734094e-05,0.999822226956949
5839,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0569835580781926,3.9178826760633e-07,1.49033122285912e-05,0.999834985045575
5814,CMAP.up.325_monorden_1.00e-07_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,-0.0570852348236117,3.73537712761163e-07,1.42732590577231e-05,0.999849425710761
5830,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0570190102293996,3.85329163021808e-07,1.46798958155981e-05,0.999849425710761
5808,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP.up.262_indometacin_2.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0571006243293308,3.70847850206246e-07,1.41806522731874e-05,0.999868666932042
5551,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0580830349837308,2.32908415664923e-07,9.31516270246444e-06,0.99988937356496
5558,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.262_indometacin_2.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.058059460944444,2.35543251569936e-07,9.41157760953394e-06,0.99988937356496
5609,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0578175861207788,2.64294909957385e-07,1.04518647556271e-05,0.99988937356496
5610,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0578175756373729,2.64296226681893e-07,1.04519119074261e-05,0.99988937356496
5469,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.262_indometacin_2.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0584703990990943,1.93481724419797e-07,7.85199334341805e-06,0.999897010769751
5478,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0584380877807406,1.96506898753057e-07,7.9652677262946e-06,0.999897010769751
5481,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,0.0584212546967486,1.98100968074044e-07,8.02484748187382e-06,0.999897010769751
5483,CMAP.up.165_exemestane_1.00e-08_MCF7_up,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0584160520353549,1.98596175726706e-07,8.0433411002003e-06,0.999897010769751
5420,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP.up.333_diclofenac_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0587323531094959,1.70563117407596e-07,6.98844916659011e-06,0.999912134440507
5430,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0586899535558537,1.74085799775625e-07,7.12108574214809e-06,0.999912134440507
5434,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP.up.265_prednisolone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0586677560127301,1.75957981074504e-07,7.19140050859224e-06,0.999912134440507
5438,CMAP.up.327_arachidonyltrifluoromethane_1.00e-05_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0586487036736666,1.77580397942023e-07,7.25223573211752e-06,0.999912134440507
5226,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0596527926729122,1.09057986863448e-07,4.6365527625795e-06,0.999932548832268
5245,CMAP.up.4_metformin_1.00e-03_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,-0.0595385290740036,1.15325188954074e-07,4.88370837461346e-06,0.999932548832268
